fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,good_quality
8.656848237020085,0.71,0.0,1.9,0.08,20.448055364746704,35.0,0.9972,3.47,0.6699223140053453,10.778343907669282,0
10.561481086351996,0.645,0.0,2.0,0.082,19.626246174794886,16.0,0.9964,3.38,0.75985818820402,10.109891560959818,1
9.00710704955942,0.675,0.07,2.4,0.089,14.781449962137836,82.0,0.9958,3.35,0.764108080648827,11.001065778495985,0
9.454268165092733,0.685,0.0,2.5,0.105,39.50605397184714,37.0,0.9966,3.46,0.5513288120901124,10.875206319069397,1
9.09706597308193,0.655,0.12,2.3,0.083,46.6173979965742,113.0,0.9966,3.17,0.9600420314730709,11.006805228519305,0
7.923002956930693,0.605,0.12,10.7,0.073,58.35665268096253,83.0,0.9993,3.45,0.8908584748549084,10.017215354740854,1
7.266229324458492,0.32,0.25,1.8,0.103,23.1977184602784,50.0,0.9957,3.38,0.8435904422455638,10.281625764030203,0
8.431659444575153,0.645,0.0,5.5,0.086,20.74681267765976,18.0,0.9986,3.4,0.5166960942691972,9.560325326804076,1
8.474546581177393,0.6,0.14,2.4,0.086,2.923972710005147,15.0,0.9975,3.42,0.4684625220807324,10.94585456805315,1
9.907929674201545,0.38,0.28,2.1,0.066,8.118920773457955,30.0,0.9968,3.23,0.9617117930537951,9.388705134287912,1
8.15272381190727,1.13,0.09,1.5,0.172,21.842547821997805,19.0,0.994,3.5,0.5125196497442213,10.046782968305598,0
8.414958143706366,0.45,0.36,5.9,0.074,15.864888573456744,87.0,0.9978,3.33,1.0045424697496597,9.158516979391962,0
7.072697144161813,0.45,0.36,5.9,0.074,9.098954146884273,87.0,0.9978,3.33,1.1737803218721703,11.090720678613769,0
9.167992664626144,0.61,0.3,2.8,0.088,17.99922728057081,46.0,0.9976,3.26,0.5565187935301821,9.697076034479336,0
9.176567228192368,0.49,0.2,2.6,0.332,6.907521920208309,14.0,0.9968,3.21,0.9844070641216364,11.481190802822386,1
9.759642210527195,0.66,0.22,2.2,0.069,18.49304334669997,23.0,0.9968,3.3,1.3731307638854018,11.1905636701416,0
8.528892121113124,0.67,0.02,1.8,0.05,18.23940222256995,11.0,0.9962,3.48,0.4796560316221369,11.42423739113112,0
6.718977303393018,0.52,0.15,2.1,0.054,23.796916165490423,65.0,0.9934,3.9,0.5928360518732029,16.16427187441415,0
9.100970448169777,0.935,0.43,2.2,0.114,37.85201082073845,114.0,0.997,3.25,0.8689763999769099,11.022324824998963,0
10.46206753751732,0.29,0.52,1.6,0.113,26.686041952680192,37.0,0.9969,3.25,0.6748622258189362,9.966244410209073,0
7.730160226146694,0.4,0.23,1.6,0.066,11.634535392420423,12.0,0.9958,3.34,0.7781090722366562,9.631901643758546,0
8.592921564612915,0.31,0.37,1.4,0.074,15.150788440911189,96.0,0.9954,3.32,1.0906878637132218,10.793098900507848,0
12.187953403984025,0.66,0.26,1.7,0.074,-0.2522905387134724,23.0,0.9971,3.15,0.8890492960531643,8.617425369413057,0
6.336730521730821,0.52,0.04,2.2,0.069,25.570109558316403,15.0,0.9956,3.4,0.6514647439458348,9.98381283338523,1
7.637342481230814,0.5,0.04,2.1,0.068,12.880840866193132,14.0,0.9955,3.39,0.9679268947662967,10.049500575559478,1
10.038458247889457,0.38,0.36,3.0,0.081,34.93398651452892,119.0,0.997,3.2,0.4801529269772925,10.75052605500415,0
8.621097676628358,0.51,0.15,2.8,0.11,51.240140092183374,73.0,0.9955,3.17,0.5772618804727537,11.575876037213387,1
11.590197792465476,0.62,0.04,3.8,0.084,25.851808745259184,45.0,0.9978,3.34,0.5849062345289968,9.717770840982213,0
11.904819222587996,0.42,0.57,3.4,0.07,19.353798474110498,10.0,0.9971,3.04,0.7272445648229413,10.09926725557149,0
7.7710931162612535,0.63,0.12,5.1,0.111,60.849788480859864,110.0,0.9983,3.26,0.8216558639011952,10.632000605411962,0
10.023647903609799,0.59,0.18,2.3,0.076,16.68343484279963,54.0,0.9975,3.43,0.7213323365258397,10.171426990693208,0
9.07031127201532,0.39,0.31,2.4,0.074,16.733790318332378,46.0,0.9962,3.41,0.7128621197531861,11.280791118123897,1
10.616580392290139,0.4,0.4,2.2,0.079,35.51000660703682,52.0,0.998,3.44,0.9205624653749169,10.571876703831183,0
11.611026273475044,0.69,0.49,1.8,0.115,35.025768325303886,112.0,0.9968,3.21,0.8579712227707242,10.298751797868746,0
9.381477676870537,0.52,0.16,1.9,0.085,32.882107194400795,35.0,0.9968,3.38,0.679402534761054,10.685824243090718,1
7.969913885562908,0.735,0.05,2.0,0.081,24.198068759925302,54.0,0.9966,3.39,0.8431971635203956,10.254493909683884,0
5.869417385085841,0.725,0.05,4.65,0.086,40.5879241051568,11.0,0.9962,3.41,0.41471879930800454,11.21859929314636,0
8.362496557292873,0.725,0.05,4.65,0.086,4.666179740188344,11.0,0.9962,3.41,0.3042155354385051,11.390443907854383,0
10.711932586217277,0.52,0.11,1.5,0.079,16.032269468846792,39.0,0.9968,3.42,0.8791399533629003,10.87877270223375,0
7.865889679793179,0.705,0.07,1.6,0.076,13.858807248799721,15.0,0.9962,3.44,0.8704472594025473,11.723906184203429,0
7.572762949914457,0.32,0.57,2.0,0.074,23.495843577563296,65.0,0.9969,3.28,0.8181654977547933,11.192155588619789,0
8.698719513590493,0.705,0.05,1.9,0.074,25.091826341512707,19.0,0.9962,3.34,1.0314855506568401,11.991578036508015,1
10.475570142621056,0.63,0.08,1.9,0.076,30.92899891926334,27.0,0.9967,3.32,0.551265088702608,10.204238814868337,1
9.853133272902785,0.67,0.23,2.1,0.088,25.52712273215853,96.0,0.9962,3.32,0.659897651336447,9.761463036901258,0
7.923026225237653,0.69,0.22,1.9,0.084,21.89606158170865,94.0,0.9961,3.31,0.850481138776883,10.569368866419973,0
8.905504860196494,0.675,0.26,2.1,0.084,6.857327042216111,43.0,0.9976,3.31,0.7609202802230666,9.18889189748499,0
10.520810387153052,0.32,0.54,2.5,0.094,29.763512769519842,83.0,0.9984,3.28,1.0960556283531249,9.014118342574339,0
9.269798247971705,0.41,0.64,2.2,0.093,23.591594990620372,42.0,0.9986,3.54,0.9067653225435945,11.348182240918723,0
7.365790896005048,0.41,0.64,2.2,0.093,15.592732156614492,42.0,0.9986,3.54,0.7955894264621884,10.792066411224317,0
9.2564655775776,0.785,0.0,2.4,0.104,18.796033902912676,30.0,0.9966,3.52,0.8325125960706273,11.33585882193738,1
9.843807024307868,0.75,0.12,2.0,0.086,24.5643081838467,80.0,0.9958,3.38,0.7566358880094224,10.128361320540899,0
7.57786436202064,0.625,0.2,1.5,0.08,45.05997692785382,119.0,0.9972,3.16,1.4508024600397151,10.983189897425463,0
9.325411263476852,0.45,0.2,1.6,0.069,13.519711832147664,15.0,0.9958,3.41,0.633288181279958,9.488588967212717,0
9.04937840119462,0.43,0.7,1.9,0.464,33.00000898365434,67.0,0.9974,3.13,1.179907940304286,9.884239879322024,0
10.499335790993536,0.5,0.47,2.0,0.086,40.84804018214277,73.0,0.997,3.36,0.847347457627794,10.274692423866728,0
8.745737346419464,0.67,0.26,1.8,0.401,25.83717758491554,51.0,0.9969,3.16,1.3230362836645788,9.07892348113385,0
7.881674006781765,0.3,0.48,1.8,0.069,23.779960180028127,61.0,0.9959,3.44,0.8754600794441812,9.91589097011213,1
8.811632728585291,0.55,0.15,2.2,0.076,33.00092431136608,40.0,0.9961,3.41,0.6930395213886372,11.277309335246962,0
8.892411798686387,0.49,0.28,1.9,0.11,26.220611980523728,136.0,0.9972,2.93,2.4320353139951463,10.373201053155238,1
10.756911257743655,0.49,0.26,1.9,0.062,14.290113726277692,31.0,0.9966,3.39,0.6885204029840845,9.683978776988992,0
9.130931694364802,0.39,0.44,2.1,0.107,53.02688845935478,125.0,0.9978,3.14,1.2398928907005802,10.866930249611004,0
7.832847511686505,0.62,0.08,1.8,0.076,13.92502896417484,24.0,0.9978,3.48,0.6771706019329806,9.160343192589004,0
10.023113294477296,0.52,0.26,1.9,0.079,28.149278983853485,140.0,0.9964,3.23,0.8356867381991869,10.11850297871978,0
9.283630687768246,0.49,0.28,1.9,0.11,31.259463119017703,136.0,0.9972,2.93,2.3945696148950284,9.988552314418683,1
11.075882478991883,0.49,0.29,2.0,0.11,24.058394241710168,133.0,0.9972,2.93,2.2047479432181114,10.911224603488659,0
11.009289477195779,0.49,0.26,1.9,0.062,14.94859205230143,31.0,0.9966,3.39,0.6033310644426332,11.58817439758109,0
7.803229145997962,1.02,0.04,1.4,0.045,53.15835363414338,85.0,0.9938,3.75,0.882865783441239,9.765934128507675,0
3.3961064592089594,0.6,0.17,2.3,0.058,23.97850704152672,106.0,0.9932,3.85,0.732965519370402,13.84857858287585,1
8.368166410863589,0.775,0.0,3.0,0.102,18.1667606972065,23.0,0.9965,3.45,0.5820075072123574,12.282804892280678,0
9.825705459306535,0.5,0.25,2.0,0.07,-5.554859739046346,22.0,0.9963,3.25,0.6192339395158809,9.69320992805885,0
7.158807799221538,0.9,0.06,2.5,0.079,5.476507777435501,10.0,0.9967,3.39,0.8090164277993024,9.68828191189165,0
10.500777637848087,0.545,0.18,1.9,0.08,33.116628604257606,35.0,0.9972,3.3,0.757992181983943,10.211419812677764,1
10.62256786202763,0.61,0.3,2.1,0.084,19.21289011416137,50.0,0.9972,3.4,0.7923997315736958,11.906477798912192,1
7.504584856027348,0.5,0.3,1.9,0.075,2.364028747271922,22.0,0.9959,3.31,0.8700625900297989,12.011734557984255,1
10.654860592727793,0.545,0.18,1.9,0.08,12.393044501195817,35.0,0.9972,3.3,0.6168289420951774,10.164484240926775,1
9.872711553923368,0.575,0.22,2.1,0.077,12.062039781750908,65.0,0.9967,3.29,0.8308637794254604,10.136008862267548,0
9.498778924678081,0.49,0.24,2.2,0.07,14.224583835820397,36.0,0.996,3.33,0.545204951897011,9.486095236720448,0
8.146922704888667,0.575,0.22,2.1,0.077,16.747996790944843,65.0,0.9967,3.29,0.9390570666821754,10.790184860628873,0
9.401998206047923,0.41,0.68,1.7,0.467,20.852005291682865,69.0,0.9973,3.08,1.5267979374030893,10.843049840426866,0
5.21819083573843,0.63,0.31,1.7,0.088,23.401073433760104,64.0,0.9969,3.46,0.8008161007242183,9.18230058032378,0
6.2213082482262125,0.33,0.53,2.5,0.091,30.366031874283603,80.0,0.9976,3.37,0.6609475823034127,10.76326544964317,1
9.6890337384343,0.785,0.52,2.0,0.122,43.20054134893108,153.0,0.9969,3.21,0.9353002927835149,10.709088658115848,0
10.725874207199972,0.56,0.19,1.8,0.104,15.55888675694288,47.0,0.9964,3.19,1.014864648947856,11.104566105799506,0
10.145186939330861,0.62,0.09,2.2,0.084,15.840975538047278,108.0,0.9964,3.15,0.7745100068671007,10.588602860614747,0
9.70450448783588,0.6,0.1,2.2,0.085,25.21179007746729,111.0,0.9964,3.15,0.8995060407033673,9.92142849506907,0
11.23166508174147,0.31,0.44,2.3,0.08,30.30636755434301,46.0,0.9988,3.32,0.9426233403311559,10.12446291731618,1
7.879999348393267,0.56,0.19,1.8,0.104,26.78896187609399,47.0,0.9964,3.19,1.2315475386641168,9.4938192486964,0
10.483852092314564,0.4,0.31,2.2,0.09,11.746516901197298,62.0,0.9966,3.07,0.6062905423267404,11.309003109061434,1
10.280231674587645,0.54,0.28,1.9,0.077,12.880015677711253,40.0,0.9978,3.39,0.9389648734498961,10.642055854634084,1
8.586665992824965,0.56,0.12,2.0,0.082,21.83786534574745,28.0,0.997,3.37,0.5570838028884056,12.081250685874059,1
11.238352260620974,0.55,0.04,2.2,0.119,15.65832949248634,56.0,0.9962,3.21,0.42964549436044425,12.51527680701086,1
8.665846182427444,0.69,0.08,1.8,0.097,41.94974291082368,89.0,0.9959,3.34,0.5158024926133937,10.879106820619132,1
9.134390412268187,1.07,0.09,1.7,0.178,30.12706003528405,89.0,0.9962,3.3,0.7351710035458852,10.25437812075642,0
11.430675013113994,0.55,0.04,2.2,0.119,34.019282323554904,56.0,0.9962,3.21,0.6028729065257004,11.439383258841824,1
7.959171499022664,0.695,0.0,2.5,0.075,3.998812619173294,13.0,0.998,3.49,0.6436662620403714,9.817754744294946,0
10.311313143186142,0.71,0.0,2.6,0.08,20.011592161751835,34.0,0.9976,3.44,0.7114745096720179,10.195779223788675,0
8.654562502942564,0.5,0.17,1.6,0.082,25.23902060156807,102.0,0.996,3.39,0.5910087102138563,10.513009342712026,0
10.865778988684562,0.62,0.04,1.9,0.146,43.093266209380424,90.0,0.9984,3.16,0.7685683751461992,10.584314585948981,0
8.693396957745612,1.33,0.0,1.7,0.081,25.649210136593034,12.0,0.9964,3.53,0.456004214054187,11.753138194715302,0
8.224378595907899,1.33,0.0,1.8,0.082,18.678431507616114,12.0,0.9964,3.54,0.6185812865931164,11.504788964166883,0
9.52083335083362,0.59,0.16,1.8,0.065,11.444646609310219,16.0,0.9962,3.42,0.7755858318706701,10.84603025165402,1
4.867025158895671,0.38,0.15,1.8,0.072,11.309246837045967,19.0,0.9955,3.42,0.6125804188268165,9.06525355822219,0
8.98021293044262,0.745,0.56,2.0,0.118,43.79976486410487,134.0,0.9968,3.24,0.6697928780412153,11.346658522604791,0
4.755391382509247,0.5,0.09,2.3,0.049,15.134966257567717,99.0,0.9937,3.63,0.7331447460056348,15.732823154842983,0
8.078254260984727,0.5,0.09,2.3,0.049,29.856252845672866,99.0,0.9937,3.63,0.7366768717221052,14.875009527199873,0
9.455552008511845,0.5,0.01,1.5,0.06,17.71387699996426,26.0,0.9952,3.4,0.8457810688085925,9.579137728699681,1
8.089499221976004,1.04,0.05,2.2,0.084,26.560950972883887,29.0,0.9959,3.22,0.9003339440850087,11.42349250119235,1
10.389464352077333,0.745,0.11,1.9,0.09,23.021381396410128,63.0,0.9965,3.19,0.8040285316254441,11.325338238038654,0
10.945262558980884,0.715,0.15,1.8,0.089,15.11908032858041,52.0,0.9968,3.23,1.1758448149826097,10.008589684105196,0
9.849905726919292,0.415,0.36,2.0,0.081,13.95804683268091,45.0,0.9972,3.48,0.6699287490458945,10.469361192810272,0
9.491580700460107,0.56,0.19,2.1,0.081,20.38283840166048,105.0,0.9962,3.33,0.6990011787694412,9.963520186071506,0
10.215673188105416,0.56,0.19,2.0,0.081,30.021822621446322,108.0,0.9962,3.32,0.7448814574920132,11.655998117253537,0
8.888438369358457,0.745,0.11,1.9,0.09,33.10328225169629,63.0,0.9965,3.19,1.287104654670758,10.764025223201552,0
9.80865642962899,0.715,0.15,1.8,0.089,22.77350989907069,52.0,0.9968,3.23,0.8320690707447176,9.57062776574396,0
5.942259437103498,0.34,0.0,1.8,0.05,46.7812992833767,63.0,0.9916,3.68,0.6819578767163715,15.423568286363848,1
6.670800622946893,0.39,0.08,1.7,0.066,32.616158043100306,20.0,0.9954,3.34,0.9177093616205044,11.155180657498002,0
6.643108924987729,0.34,0.0,1.8,0.05,32.652744492508475,63.0,0.9916,3.68,0.812595475814748,15.021448047520636,1
9.976944141195242,0.67,0.55,1.8,0.117,38.64540703530507,141.0,0.9968,3.17,0.7065721531539729,10.661274440099415,0
8.813501720098731,0.68,0.02,1.8,0.087,17.31767790720413,94.0,0.9944,3.54,0.5040324894521546,10.793066890876462,0
9.362206104351197,0.49,0.26,1.6,0.236,28.332280781591386,88.0,0.9968,3.11,0.8869633491624092,9.185521339365025,0
9.187007367234395,0.49,0.1,2.3,0.074,31.241641290469566,30.0,0.9959,3.42,0.6016437988918665,10.923175867541435,1
10.502820196613794,0.4,0.44,2.8,0.089,12.111737649411424,43.0,0.9975,3.53,0.8373348710180688,11.798443170174416,1
12.436282005667458,0.33,0.47,2.1,0.077,18.536621731857842,11.0,0.9958,3.33,0.6765613797763562,11.043386799225763,1
8.071724452078387,0.52,1.0,3.4,0.61,50.552726839674484,69.0,0.9996,2.74,2.043250701104047,10.935213870230378,0
7.9346697563697095,0.6,0.03,1.8,0.095,35.261734231355646,99.0,0.995,3.35,0.8106513843295978,10.618185924704663,0
10.94605590706283,0.6,0.03,1.8,0.095,40.459287176802405,99.0,0.995,3.35,0.7101845668818029,10.674104259603466,0
8.002566119654002,0.43,0.42,5.5,0.07,38.83115017499611,129.0,0.9973,3.42,0.605271133183785,12.061092176267657,0
9.726691919673607,0.43,0.42,5.5,0.071,26.185331029000935,128.0,0.9973,3.42,0.9703224883836433,11.541670893564524,0
8.81325204246838,0.43,0.42,5.5,0.07,46.14919632747719,129.0,0.9973,3.42,0.8806747009641482,11.001527392050344,0
11.425165174227637,0.43,0.42,5.5,0.071,47.456776152665455,128.0,0.9973,3.42,1.034196674383674,12.233888365599473,0
6.942529082633068,0.68,0.0,2.2,0.073,26.51452272235792,22.0,0.9969,3.48,0.6524094785984252,9.565363403813702,0
9.894695009283668,0.6,0.18,1.9,0.079,18.38077262595174,86.0,0.9968,3.59,0.5982453750897195,9.532785314051917,1
11.429828709602152,0.95,0.03,2.0,0.09,9.08216182026694,20.0,0.9959,3.2,0.6679019957582086,8.040332567519805,0
7.579916276841008,0.68,0.02,1.3,0.072,7.9085616728740575,20.0,0.9965,3.17,1.3246215337614426,9.580257006612284,0
10.283319053439127,0.53,0.04,1.7,0.076,31.811392814308405,31.0,0.9964,3.33,0.5910893348336437,11.968259616318285,1
7.448057063872817,0.6,0.26,7.3,0.07,54.98216837841322,121.0,0.9982,3.37,0.5658988808674225,8.485833956875176,0
8.734888416814034,0.59,0.26,7.2,0.07,46.92027977133213,121.0,0.9981,3.37,0.5955433743878781,9.440989718317994,0
8.835481614089206,0.63,0.48,1.7,0.1,30.238645459363326,96.0,0.9961,3.19,0.5997443756126369,10.72685496645448,0
4.846136230965614,0.64,0.1,2.1,0.085,19.10759598013493,101.0,0.9956,3.34,0.5530439042304577,9.138708668274855,0
9.283783220588568,0.55,0.03,1.6,0.072,26.58871587369365,42.0,0.9956,3.37,0.6390043531444259,9.417146100268502,0
8.392530892072314,0.63,0.07,2.1,0.089,7.9048725505265125,44.0,0.9953,3.47,0.8486682804952719,12.225158820836754,1
10.953052218355644,0.705,0.24,1.8,0.36,16.909767347066275,63.0,0.9964,3.0,1.7686124856435947,12.094283158204513,0
10.144125028068094,0.885,0.03,1.8,0.058,19.72097616728493,8.0,0.9972,3.36,0.4593865408274148,10.199979150097032,0
12.583796706879324,0.42,0.17,2.0,0.073,12.363168643998492,18.0,0.9972,3.29,0.6328806251807365,9.262689371885614,1
9.54197393235885,0.42,0.17,2.0,0.073,24.488385775719795,18.0,0.9972,3.29,0.8941154505179741,9.233991608535911,1
8.645886666507723,0.62,0.05,1.9,0.068,36.86984244152593,42.0,0.9961,3.42,0.7643913500174397,12.476073045691741,1
8.436090905873446,0.38,0.21,2.0,0.08,38.25011358025725,35.0,0.9961,3.33,0.5097690815916247,10.592064867920975,0
7.68058402548782,0.5,0.04,1.5,0.085,28.152766470032656,49.0,0.9958,3.35,1.037467332428076,11.936481624658718,0
5.617751461016767,0.38,0.21,2.0,0.08,3.59914968953883,35.0,0.9961,3.33,0.6814873577077267,11.180178273197146,0
8.586173011018111,0.52,0.42,2.3,0.087,16.079177077555585,38.0,0.9972,3.58,0.6352863258113219,11.42423771153056,1
5.5126096540056295,0.805,0.0,2.5,0.068,7.3094898854227655,20.0,0.9969,3.48,0.6818581260597226,10.166758463078978,0
10.822503928045542,0.61,0.14,2.4,0.067,26.545290532858616,42.0,0.9969,3.19,0.6587828502410173,12.922678495253205,0
8.465625526920647,0.61,0.14,2.4,0.067,18.71942002701512,42.0,0.9969,3.19,1.0827280331526619,10.886727477725739,0
9.047181664709571,0.61,0.49,2.0,0.27,30.219417772348447,110.0,0.9972,3.12,1.227713158912989,9.582400448306329,0
7.660470954070077,0.73,0.02,2.5,0.076,23.329370157656083,42.0,0.9972,3.44,0.6809315611275821,9.961035371228938,0
7.907427742668554,0.61,0.2,1.8,0.077,25.563390509360318,65.0,0.9971,3.54,0.7797013332716035,9.404474008710206,0
8.102443689211212,0.62,0.21,1.9,0.079,12.581864797259174,62.0,0.997,3.52,0.9026277314233171,8.102573682561689,1
11.803423781840703,0.31,0.57,2.0,0.111,40.870575838287934,85.0,0.9971,3.26,0.6542987705188469,10.819079686087594,0
7.9884486389710005,0.39,0.48,2.0,0.082,31.117596411055644,67.0,0.9972,3.34,0.6056105890214105,11.572137005247775,0
9.761661590454162,0.705,0.1,2.6,0.084,14.50504076003033,26.0,0.9976,3.39,0.7400951036027928,9.162428504851725,0
13.096639362551052,0.5,0.33,2.0,0.084,15.618851177196841,143.0,0.9968,3.2,0.66188212368922,10.399647311011519,0
9.818480189881322,0.49,0.32,1.9,0.082,21.075567381818253,144.0,0.9968,3.2,0.5405218031040857,9.749873660213972,0
9.341476968927346,0.5,0.35,2.9,0.077,35.310408871783224,127.0,0.9976,3.23,0.5841070419316374,10.697132733758984,0
6.70761459655378,0.37,0.25,1.9,0.074,30.142000386100058,49.0,0.9974,3.57,0.9629867350563939,10.505616736361077,1
7.922197103920237,0.63,0.12,3.8,0.099,29.640671784255595,126.0,0.9969,3.28,0.7634573220064368,9.193041141675117,0
7.758481072655598,0.55,0.21,2.2,0.071,30.120607726448867,28.0,0.9964,3.28,0.6056569544517725,9.716109727568865,0
9.367089391159796,0.55,0.21,2.2,0.071,17.30077533166221,28.0,0.9964,3.28,0.6538284612854821,9.844674577376942,0
9.337101309341158,0.59,0.33,2.0,0.074,25.598840085757303,120.0,0.9968,3.25,0.785099595940555,11.398611132629236,0
5.681171514882233,0.58,0.3,2.4,0.074,32.21677828486173,55.0,0.9968,3.46,0.6858181574437173,12.155081654556206,0
12.867028034093282,0.3,0.6,2.0,0.067,20.79791969765684,27.0,0.9981,3.11,0.9090561753111445,10.687099385499769,1
8.291816560665534,0.835,0.08,1.2,0.046,28.66887294944192,93.0,0.9924,3.57,1.0297914226118179,14.899278318205937,1
7.73696331338909,1.09,0.06,2.1,0.061,29.290208881643732,31.0,0.9948,3.51,0.7294642947530448,12.104888942802422,0
10.083472121251575,0.32,0.47,1.4,0.056,9.343025396693758,24.0,0.99695,3.22,1.1103945187515767,10.874042935976147,1
8.273909259657811,0.37,0.48,2.1,0.097,58.93291364995841,145.0,0.9975,3.04,1.089757320945714,10.201228970294329,0
5.604922572275908,0.5,0.11,1.5,0.075,31.942299798221736,49.0,0.99545,3.36,1.097712482531781,10.595357318213804,0
9.550844372871747,0.42,0.35,1.6,0.088,19.314577951093693,39.0,0.9961,3.34,0.7144827891447842,9.578998458068176,0
8.140100053341914,0.43,0.36,1.6,0.089,24.91579404238341,37.0,0.99615,3.34,0.8639120936618244,10.071175355555217,1
15.268208173797639,0.3,0.74,2.6,0.095,19.52047015941805,28.0,0.9994,3.2,0.9834007482206909,12.323753322059007,1
16.32582276134122,0.3,0.74,2.6,0.095,17.568390004555795,28.0,0.9994,3.2,0.6992685557132786,11.76297102073079,1
10.476061816327007,0.57,0.31,1.8,0.069,41.664411325568224,120.0,0.99625,3.29,0.9024731368156701,10.189007946958906,0
8.43741909297299,0.44,0.28,2.7,0.1,38.39610382858223,95.0,0.9966,3.22,0.8126277630387106,10.67383953263747,0
12.594659900542979,0.3,0.58,2.1,0.054,15.429266220445342,19.0,0.998,3.31,1.0938220468223767,11.920923694020473,1
10.236574036894536,0.53,0.6,2.0,0.039,24.50510765486925,19.0,0.99585,3.3,0.8133456273468289,13.199151947072613,1
8.406318306975692,0.725,0.24,2.8,0.083,26.63752911492678,62.0,0.99685,3.35,0.7641306786601474,10.448278561114465,1
13.470376428148201,0.44,0.64,2.1,0.059,15.312008998254937,15.0,0.998,3.21,0.955168742618789,11.213836326990657,1
8.433594002104353,0.57,0.26,2.2,0.06,37.84242965565026,65.0,0.9959,3.3,0.8280458275089764,9.593625686667316,0
6.115800454357217,0.735,0.08,2.4,0.092,8.723313811423106,41.0,0.9974,3.24,1.0355076152195744,10.473227399591588,1
7.15579622953912,0.49,0.49,5.6,0.06,21.80950720122685,121.0,0.9974,3.34,0.9707615481361809,9.245445048770534,0
9.66542934403625,0.625,0.16,2.0,0.101,22.749057073304503,49.0,0.9962,3.14,0.4961793912613256,10.42386448345031,0
